StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,DistributionChannel,UserLanguage,consent,age,sex,sex_7_TEXT,ethnic,ethnic_8_TEXT,relstat,child,educ,jobcat,jobtitle,emp,yearsemp,yearsjob,worksit,worksit_5_TEXT,level,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,mil1,mil2,mil3,mil4,mil5,Q174_First Click,Q174_Last Click,Q174_Page Submit,Q174_Click Count,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,sig9,sig10,sig11,sig12,sig13,sig14,sig15,sig16,sig17,coh1,coh2,coh3,coh4,coh5,coh6,attn1,coh7,coh8,coh9,coh10,coh11,coh12,coh13,coh14,coh15,coh16,wamiuncategorized,purp1,purp2,purp3,purp4,purp5,purp6,purp7,purp8,purp9,attn2,purp10,purp11,purp12,purp13,purp14,purp15,purp16,socwor1,socwor2,socwor3,socwor4,socwor5,socwor6,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,pg1,pg2,pg3,pg4,pg5,gmw1,gmw2,gmw3,gmw4,gmw5,gmw6,gmw7,gmw8,choice,persinc,housinc,seslad,ses1,ses2,ses3,comments,id,random
08/06/2022 21:22,08/06/2022 21:32,0,100,575,1,08/06/2022 21:32,anonymous,EN,1,62,1,,1,,7,12,3,14,biller,1,2,2,1,,5,7.27,39.901,41.391,8,6,6,7,6,1,7.439,21.852,23.092,7,6,5,5,5,4,5,2,6,5,5,6,6,6,5,6,6,6,6,5,,6,6,3,2,2,2,2,2,2,3,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,6,6,5,6,5,6,6,5,6,6,6,6,6,6,,6,6,2,5,5,6,5,2,2,no,,89775
08/06/2022 21:13,08/06/2022 21:22,0,100,498,1,08/06/2022 21:22,anonymous,EN,1,44,1,,1,,2,12,4,20,Manager,1,3,3,4,,4,5.826,45.661,47.216,14,1,1,1,1,7,2.683,14.756,15.536,7,5,5,5,5,2,5,2,3,4,2,6,7,6,6,6,6,6,4,2,7,7,5,1,2,1,1,1,1,1,1,7,7,7,7,3,5,5,3,5,3,7,5,6,6,6,6,6,6,4,5,5,5,6,6,5,6,6,6,6,5,6,1,6,6,6,4,3,2,3,3,3,5,6,6,6,6,5,6,5,2,2,4,10,1,1,1,N/A,,37575
08/06/2022 21:06,08/06/2022 21:15,0,100,534,1,08/06/2022 21:15,anonymous,EN,1,27,2,,1,,2,1,4,13,Infection Control,1,2,2,2,,2,2.933,34.792,36.703,8,5,5,6,6,2,4.033,19.994,21.657,9,6,6,4,4,2,6,5,7,6,7,6,6,6,6,7,6,6,6,6,6,6,6,3,2,3,5,6,2,2,5,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,5,6,2,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,2,5,6,4,5,4,4,No,,37133
08/06/2022 20:55,08/06/2022 20:59,0,100,207,1,08/06/2022 20:59,anonymous,EN,1,27,1,,1,,1,1,4,12,Office assistant,1,1,1,4,,5,5.678,18.075,18.856,13,1,1,1,1,7,1.731,4.982,5.475,6,2,2,2,2,4,2,1,3,1,2,2,2,2,3,1,1,3,1,1,4,4,5,4,2,5,7,6,6,6,7,4,4,4,4,1,2,2,1,1,4,4,4,4,4,6,5,4,4,3,4,2,3,1,1,2,2,1,1,3,1,4,3,4,4,2,2,2,2,5,2,2,3,3,3,3,3,3,3,3,2,4,4,2,1,1,1,,,48800
08/06/2022 21:09,08/06/2022 21:19,0,100,608,1,08/06/2022 21:19,anonymous,EN,1,25,1,,1,,1,1,2,22,sales associate,1,2,2,2,,5,2.997,39.174,41.193,12,7,7,7,7,1,1.609,11.037,11.96,7,6,6,6,6,1,7,7,7,5,7,7,7,7,6,7,7,7,7,7,7,7,7,1,2,1,1,1,1,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,5,5,5,7,7,7,,,61857
08/06/2022 20:03,08/06/2022 20:17,0,100,797,1,08/06/2022 20:17,anonymous,EN,1,52,2,,3,,1,1,4,4,Manager 1,1,2,2,2,,4,45.695,84.397,85.827,12,4,4,5,5,3,6.643,19.9,22.133,8,2,2,1,1,6,2,1,1,2,1,2,2,1,1,2,2,2,2,2,6,6,2,3,2,2,3,2,2,6,2,6,2,6,6,2,2,2,2,2,2,6,2,2,2,6,2,2,2,2,2,2,2,3,3,3,3,3,5,2,2,2,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,8,4,3,2,It's much longer than 7 minutes. You should be truthful on the length.,,61118
08/06/2022 20:20,08/06/2022 20:30,0,100,559,1,08/06/2022 20:30,anonymous,EN,1,36,2,,1,,7,2,3,22,Customer Service,1,4,4,2,,5,17.376,39.723,41.948,7,4,5,5,6,3,5.709,15.887,17.438,6,2,3,2,2,5,3,2,3,3,4,2,4,4,3,2,3,1,5,6,6,6,6,2,2,1,4,1,2,4,1,5,6,7,7,5,4,2,6,6,3,6,7,5,4,6,5,4,4,4,6,4,3,5,5,4,3,5,4,5,3,6,4,5,7,7,6,5,6,4,6,5,4,4,2,3,2,4,2,2,2,3,3,4,3,2,1,Thank you for allowing me to vent about my work. I answered honestly to all provided questions and hope it benefits your study.,,37493
08/06/2022 21:03,08/06/2022 21:11,0,100,485,1,08/06/2022 21:11,anonymous,EN,1,25,2,,4,,2,1,4,21,driver,1,2,2,2,,5,2.981,28.937,30.12,9,4,4,4,5,4,1.83,10.117,11.769,8,6,7,5,6,7,5,6,6,4,7,6,6,7,6,6,7,7,6,6,5,4,5,5,2,6,6,5,6,5,4,6,5,6,6,6,6,6,7,5,6,4,5,5,6,6,6,6,6,5,7,5,6,7,7,6,6,7,6,7,7,6,5,6,6,6,6,6,7,7,6,7,7,6,6,6,6,6,6,7,2,2,3,3,1,1,1,,,26199
08/06/2022 20:51,08/06/2022 20:56,0,100,307,1,08/06/2022 20:56,anonymous,EN,1,30,1,,1,,2,1,4,20,coordinator,1,2,2,1,,3,5.21,21.268,22.486,7,6,5,6,6,3,3.605,20.048,20.662,11,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,6,6,5,6,6,3,2,2,3,3,3,3,3,6,6,6,6,4,5,5,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,2,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,1,3,3,6,5,4,3,N/A,,86326
08/06/2022 21:37,08/06/2022 21:44,0,100,383,1,08/06/2022 21:44,anonymous,EN,1,27,1,,1,,6,2,3,20,Quality assurer,1,1,1,1,,4,2.593,33.163,34.399,9,7,7,7,7,1,4.141,12.452,14.801,8,1,1,1,1,7,1,1,6,1,1,1,1,2,1,2,1,1,4,4,6,6,6,2,2,2,2,2,2,2,5,6,6,6,6,3,4,2,5,5,6,4,4,6,3,6,3,3,6,6,4,4,4,1,1,2,3,2,3,5,5,4,3,5,5,5,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,1,4,5,5,6,5,,,28354
08/06/2022 21:06,08/06/2022 21:14,0,100,486,1,08/06/2022 21:14,anonymous,EN,1,24,1,,1,,1,1,4,17,Research coordinator,1,2,2,4,,4,7.335,35.314,40.138,13,6,7,7,6,2,2.817,18.302,20.457,7,7,7,7,7,1,6,5,6,6,7,6,7,6,7,2,5,7,4,3,3,4,3,7,2,5,5,6,6,6,6,3,3,6,3,3,3,7,5,5,6,5,3,5,5,6,5,6,3,2,5,5,7,3,3,7,5,3,3,3,5,2,6,1,1,1,5,5,5,6,4,5,5,6,5,3,2,5,2,6,2,4,7,3,5,3,3,,,81903
08/06/2022 20:57,08/06/2022 21:03,0,100,333,1,08/06/2022 21:03,anonymous,EN,1,19,2,,3,,1,1,3,10,Kitchen Manager,2,2,2,1,,4,4.935,38.835,39.56,21,7,6,6,5,2,2.089,11.064,11.948,12,6,6,5,6,3,5,2,6,3,5,5,5,6,6,6,5,5,5,6,7,6,5,2,2,3,2,3,2,3,2,5,6,6,6,6,6,5,5,6,2,6,7,7,6,7,5,6,7,5,6,7,4,6,5,5,6,6,5,6,6,6,3,6,7,6,7,6,6,7,7,7,3,6,5,4,5,6,6,6,2,2,8,6,5,5,7,,,77330
08/06/2022 20:51,08/06/2022 20:56,0,100,259,1,08/06/2022 20:56,anonymous,EN,1,25,2,,4,,7,1,4,2,Engineer,1,2,2,4,,4,2.136,18.333,18.681,7,2,2,2,2,6,0.8,12.664,14.485,12,6,6,7,7,1,7,6,5,1,2,3,3,5,6,5,5,6,5,5,6,6,6,2,2,2,5,5,2,2,6,6,5,5,5,1,3,7,7,7,6,6,6,3,3,6,6,5,6,6,3,6,5,6,6,6,5,6,4,6,5,6,2,6,5,5,2,6,6,6,6,6,6,3,6,6,6,3,6,6,2,6,6,5,6,7,7,,,45678
08/06/2022 20:38,08/06/2022 20:56,0,100,1100,1,08/06/2022 20:56,anonymous,EN,1,47,1,,1,,2,1,3,14,scheudler ,1,2,2,1,,5,7.088,27.368,48.408,7,4,4,4,4,4,10.391,20.808,23.03,6,6,4,5,5,,5,4,,4,4,5,5,4,4,4,4,4,4,,6,3,2,1,,1,5,1,1,7,4,4,4,6,6,6,5,5,5,,4,5,5,4,4,,,,2,4,5,5,4,5,6,6,5,4,5,5,3,4,1,4,5,5,4,6,5,6,4,4,,4,4,4,4,4,5,5,2,5,5,8,4,1,4,,,57150
08/06/2022 20:58,08/06/2022 21:11,0,100,817,1,08/06/2022 21:11,anonymous,EN,1,46,2,,1,,2,3,4,8,Computer technician,1,4,4,2,,5,3.95,68.572,70.034,16,1,1,1,1,7,8.243,18.015,19.774,8,6,6,5,6,2,6,6,5,5,5,6,5,6,6,6,6,6,6,3,6,6,4,1,2,6,4,5,1,5,5,6,6,5,5,4,4,5,5,4,5,5,5,5,6,6,5,6,4,6,5,4,5,7,6,7,7,5,6,5,5,6,1,7,7,7,7,6,6,4,6,6,6,5,6,6,6,4,6,6,2,5,5,5,3,3,3,,,87826
08/06/2022 18:45,08/06/2022 18:53,0,100,487,1,08/06/2022 18:53,anonymous,EN,1,29,2,,1,,1,1,5,4,Senior Accountant,1,1,1,1,,3,4.064,24.369,27.701,7,5,5,6,5,5,7.672,23.584,24.535,10,7,7,7,5,2,7,2,6,7,5,7,5,6,6,3,3,7,7,6,6,6,7,2,2,6,2,6,3,5,3,7,6,7,6,7,6,6,7,6,7,3,7,7,6,6,6,7,6,6,7,6,5,6,6,6,6,6,7,6,7,5,5,5,5,5,3,5,7,7,5,6,7,6,5,6,5,5,6,,2,5,5,4,5,1,1,,,42210
08/06/2022 20:34,08/06/2022 20:40,0,100,363,1,08/06/2022 20:40,anonymous,EN,1,47,2,,1,,2,1,4,14,caregiver,1,2,2,2,,5,3.485,33.171,33.974,8,4,3,5,3,6,5.446,19.391,19.978,5,5,5,5,5,2,5,2,5,4,5,4,5,5,6,5,4,5,3,4,4,4,4,1,2,2,4,6,4,4,4,4,5,5,3,3,4,5,6,5,4,5,6,6,5,6,5,5,4,6,5,5,,,4,6,4,4,,4,,3,4,3,3,4,3,4,5,6,6,5,4,5,5,4,4,4,4,6,1,4,5,7,6,6,6,,,52979
08/06/2022 19:53,08/06/2022 20:06,0,100,776,1,08/06/2022 20:06,anonymous,EN,1,39,1,,4,,1,1,5,5,Social Services Coordinator,1,2,2,4,,5,1.699,83.99,85.43,9,4,4,5,4,3,9.018,31.83,32.763,5,7,6,7,7,1,6,6,6,6,5,5,4,4,4,5,4,5,2,5,5,6,3,3,2,2,2,2,1,5,2,6,6,6,6,4,5,6,4,4,4,5,4,6,4,6,5,4,6,4,6,5,5,4,5,6,5,4,6,6,2,3,2,5,5,4,3,4,4,3,4,3,5,5,4,4,4,4,5,5,2,4,4,7,1,3,1,,,77481
08/06/2022 21:25,08/06/2022 21:32,0,100,417,1,08/06/2022 21:32,anonymous,EN,1,47,1,,1,,2,3,4,5,case manager,1,2,2,4,,5,2.683,30.067,31.54,8,6,6,6,6,1,3.649,61.433,62.449,8,5,5,7,6,2,5,5,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,2,2,3,2,3,2,2,2,5,6,6,5,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,5,6,7,6,6,7,6,6,6,6,2,7,7,7,6,6,6,6,5,6,6,6,7,6,6,6,6,7,2,2,6,5,5,3,3,none,,67254
08/06/2022 20:30,08/06/2022 20:36,0,100,386,1,08/06/2022 20:36,anonymous,EN,1,58,2,,1,,2,3,6,13,Physician,1,5,5,1,,2,4.101,24.259,27.022,7,7,7,7,7,1,3.829,19.095,20.917,7,7,7,7,7,1,7,7,7,6,6,7,7,7,7,7,6,7,5,5,7,7,5,2,2,4,2,7,1,2,2,7,7,7,6,6,7,7,6,6,7,7,7,7,6,6,6,6,7,5,7,7,6,7,7,7,7,7,7,6,6,6,1,7,7,7,5,5,6,6,6,5,7,7,7,6,7,6,7,7,2,8,8,2,7,6,6,,,37883
08/06/2022 20:54,08/06/2022 21:04,0,100,586,1,08/06/2022 21:04,anonymous,EN,1,40,1,,1,,2,3,5,6,IT Audit Manager,1,4,3,1,,3,4.076,26.059,26.554,16,4,5,5,5,3,1.602,16.671,17.413,10,3,4,5,3,4,4,2,5,6,5,5,5,5,5,4,5,5,5,5,6,5,5,2,2,2,2,2,2,3,2,5,5,5,5,5,5,4,6,5,5,5,5,5,5,6,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,6,5,4,5,5,5,5,5,6,5,5,5,1,7,8,6,2,1,1,No,,48055
08/06/2022 20:23,08/06/2022 20:30,0,100,438,1,08/06/2022 20:30,anonymous,EN,1,28,2,,1,,7,1,4,14,Insurance Billing,1,2,2,2,,5,2.679,28.367,30.925,10,4,3,4,2,5,7.214,24.07,30.696,9,2,2,5,5,6,4,1,5,2,2,3,3,4,3,2,3,2,2,2,6,6,5,2,2,1,2,1,2,4,2,6,6,7,6,4,2,5,3,4,4,6,3,7,2,6,3,3,6,4,6,4,2,5,5,5,5,5,5,3,3,4,4,6,5,6,2,3,5,4,3,4,2,4,3,2,3,4,2,3,2,4,4,6,3,5,5,,,86423
08/06/2022 21:08,08/06/2022 21:20,0,100,679,1,08/06/2022 21:20,anonymous,EN,1,51,2,,3,,2,12,5,13,operations supervisor,1,5,4,2,,2,5.847,47.76,49.199,10,7,7,7,7,1,4.834,18.94,20.589,5,5,5,4,4,2,6,4,5,5,4,6,5,5,5,4,,6,4,4,5,6,4,2,2,2,2,2,2,2,2,6,5,6,5,5,6,5,6,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,2,5,6,5,4,5,4,5,5,5,6,5,6,5,6,5,6,6,2,8,8,8,7,6,6,none,,47036
08/06/2022 20:29,08/06/2022 20:35,0,100,365,1,08/06/2022 20:35,anonymous,EN,1,28,2,,1,,2,2,5,7,manager,1,3,3,2,,3,7.516,42.954,43.815,9,6,6,6,6,1,3.749,11.206,11.958,8,5,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,7,6,6,6,6,1,2,2,1,4,2,3,2,7,2,7,7,6,7,7,6,7,6,6,6,6,6,6,7,7,6,7,6,6,6,6,6,7,7,6,7,7,6,6,3,7,6,6,6,6,6,6,6,6,6,7,7,6,7,7,6,6,1,4,4,4,5,4,4,good study,,41083
08/06/2022 20:12,08/06/2022 20:21,0,100,542,1,08/06/2022 20:21,anonymous,EN,1,26,1,,2,,7,1,4,17,Primary Care Case Manager,1,2,2,2,,5,15.086,59.259,61.276,8,4,4,5,5,3,8.409,19.009,20.346,8,6,5,5,6,3,6,5,6,5,6,6,5,6,5,6,6,5,4,4,5,5,5,3,2,3,3,4,4,3,5,5,5,6,4,5,5,6,5,5,5,5,5,5,5,6,5,6,5,5,6,5,6,6,5,6,5,5,5,6,6,6,2,5,6,5,5,6,6,6,5,6,6,6,6,6,6,6,6,6,2,4,4,6,5,6,6,n/a,,79525
08/06/2022 21:17,08/06/2022 21:26,0,100,523,1,08/06/2022 21:26,anonymous,EN,1,35,2,,2,,2,3,4,11,Machine Operator,1,4,2,2,,5,11.808,42.619,44.845,7,7,6,6,6,1,2.483,13.003,14.543,6,5,6,5,6,3,5,4,6,5,5,6,6,6,6,6,6,6,5,4,7,5,6,2,2,2,1,1,2,3,1,2,6,6,6,5,6,6,7,6,6,6,6,6,7,6,6,7,7,6,7,6,6,6,,6,6,7,7,7,6,6,1,7,7,6,7,6,5,6,4,6,6,6,6,6,6,6,7,7,2,6,7,3,7,7,6,no comments,,32869
08/06/2022 19:50,08/06/2022 20:00,0,100,611,1,08/06/2022 20:01,anonymous,EN,1,59,2,,1,,2,1,4,6,IT Mgr,1,2,2,2,,3,2.283,52.749,55.23,15,6,7,6,6,1,6.981,24.677,26.744,7,4,4,4,4,4,4,4,4,4,4,6,5,6,6,5,6,6,2,2,6,6,4,2,2,2,2,2,1,2,2,6,6,6,6,4,5,4,4,6,6,6,4,6,6,6,6,6,6,4,6,6,4,6,6,4,6,6,6,6,6,4,2,6,4,6,4,4,4,6,4,4,7,6,6,6,6,4,6,4,2,5,5,8,5,6,5,,,85993
08/06/2022 20:55,08/06/2022 21:01,0,100,393,1,08/06/2022 21:01,anonymous,EN,1,49,2,,1,,2,2,5,8,"Senior Director, Research",1,3,3,2,,2,3.159,23.999,25.236,7,5,6,6,6,2,2.954,8.6,10.583,5,4,5,1,1,3,3,3,5,2,6,5,6,5,3,4,5,4,5,3,6,5,4,5,2,7,5,6,2,2,5,4,5,6,6,5,5,5,5,5,4,6,6,6,6,6,6,6,6,6,5,5,3,2,2,5,2,2,2,5,2,4,2,6,6,6,5,5,5,6,2,5,6,6,5,6,5,6,6,5,1,8,8,3,6,7,5,none,,90281
08/06/2022 21:25,08/06/2022 21:33,0,100,493,1,08/06/2022 21:33,anonymous,EN,1,47,2,,1,,2,4,3,22,Assistant Manager,1,2,1,2,,4,16.312,48.391,49.99,7,5,5,6,6,2,11.431,22.799,24.469,5,4,4,4,2,5,4,3,4,2,2,4,3,4,3,5,4,3,3,3,6,5,5,3,2,3,4,6,3,4,4,4,5,6,4,4,4,4,3,5,6,6,5,5,4,6,4,4,5,4,5,5,5,6,6,3,6,6,5,5,5,4,,6,6,6,4,4,4,5,3,4,3,4,3,3,4,4,4,3,2,4,5,5,6,4,6,none,,99274
08/06/2022 19:39,08/06/2022 19:45,0,100,350,1,08/06/2022 19:45,anonymous,EN,1,33,1,,1,,7,1,4,1,Designer,1,3,3,4,,5,3.165,28.126,28.934,11,4,4,5,5,3,2.417,7.839,9.168,6,6,4,5,6,2,5,4,6,3,5,6,6,5,5,6,5,6,6,5,6,6,5,2,2,2,2,2,3,2,2,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,6,7,6,6,7,3,,,45849
08/06/2022 20:45,08/06/2022 20:51,0,100,384,1,08/06/2022 20:51,anonymous,EN,1,31,2,,1,,2,1,5,13,Health Support Coach,1,2,2,1,,5,3.983,30.446,32.483,9,6,6,6,7,1,2.869,11.505,14.324,7,7,6,7,6,1,6,5,6,6,6,6,6,5,6,6,6,7,6,4,6,6,7,1,2,1,1,1,1,1,1,6,7,7,6,6,6,7,5,6,6,6,5,6,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,1,5,6,5,6,7,7,7,6,6,7,6,6,6,6,6,6,6,2,5,5,4,6,6,3,none,,24405
08/06/2022 20:41,08/06/2022 20:47,0,100,384,1,08/06/2022 20:47,anonymous,EN,1,35,2,,4,,7,1,4,6,Consultant,1,2,2,1,,5,2.826,32.101,34.982,7,4,4,5,4,4,3.787,9.566,10.751,7,4,4,4,4,4,4,2,3,2,3,3,3,3,4,3,3,4,3,3,5,6,4,3,2,4,5,3,3,3,3,6,5,5,5,3,4,4,4,4,4,5,3,4,4,6,4,4,4,3,4,3,4,5,6,4,5,6,5,5,4,4,4,5,4,5,3,3,4,4,3,3,4,4,4,3,4,4,4,4,2,7,7,3,5,5,3,n/a,,50669
08/06/2022 21:52,08/06/2022 22:04,0,100,682,1,08/06/2022 22:04,anonymous,EN,1,33,1,,4,,2,1,4,5,Career / Life Coach,1,2,2,1,,6,19.481,54.99,55.98,9,6,7,7,6,1,4.679,18.17,19.979,12,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,4,2,6,3,2,5,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,8,8,4,7,6,6,,,24533
08/06/2022 20:48,08/06/2022 21:17,0,100,1777,1,08/06/2022 21:17,anonymous,EN,1,44,2,,3,,2,1,2,14,caregiver,1,3,3,2,,5,6.562,42.97,43.387,9,6,5,6,6,1,2.957,15.596,16.476,8,6,7,7,7,1,7,6,7,6,7,7,7,7,7,7,7,7,6,6,6,6,6,1,2,2,2,1,2,5,1,6,6,6,6,6,7,6,7,7,7,7,7,7,7,6,7,6,7,7,7,6,6,7,7,7,7,7,6,7,6,6,2,6,6,6,6,6,7,6,6,6,7,7,7,7,6,7,7,7,2,4,4,6,6,6,6,thank you,,27124
08/06/2022 20:19,08/06/2022 20:38,0,100,1128,1,08/06/2022 20:38,anonymous,EN,1,40,2,,1,,1,1,4,21,operations assistant,1,2,2,2,,5,9.807,33.149,34.46,7,1,1,1,1,7,98.038,106.486,107.302,5,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,5,2,2,2,2,3,3,3,2,6,6,6,6,1,1,1,1,1,1,2,1,1,1,6,1,1,2,1,1,1,1,1,2,1,2,2,3,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,7,3,6,1,,,32861
08/06/2022 21:06,08/06/2022 21:16,0,100,592,1,08/06/2022 21:16,anonymous,EN,1,28,2,,1,,1,1,2,22,Assistant Manager,1,2,2,2,,4,2.39,24.51,25.774,8,1,1,1,1,7,3.197,13.173,13.457,9,5,3,5,5,5,5,1,2,1,1,1,1,1,1,1,1,1,1,3,5,6,5,1,2,1,1,1,1,7,5,7,7,5,6,1,1,1,4,5,5,7,1,5,3,6,1,1,5,5,5,7,5,1,1,3,1,1,1,1,1,1,7,1,1,1,1,5,5,5,5,5,1,5,1,1,1,5,1,1,2,3,3,8,5,3,1,,,67958
08/06/2022 21:53,08/06/2022 21:59,0,100,368,1,08/06/2022 21:59,anonymous,EN,1,28,1,,2,,7,1,4,12,Customer Support Specialist,1,2,2,1,,5,9.957,42.472,44.497,8,5,5,6,5,2,4.509,12.864,14.099,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,1,1,2,1,1,3,3,2,2,5,6,5,6,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,2,4,4,4,2,1,7,,,88700
08/06/2022 21:23,08/06/2022 21:29,0,100,410,1,08/06/2022 21:29,anonymous,EN,1,32,2,,1,,2,3,4,4,Accountant,1,2,2,1,,5,1.14,27.046,32.543,8,5,5,5,5,2,1.927,10.341,11.21,9,6,6,6,6,2,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,5,6,6,5,6,4,,,48014
08/06/2022 22:28,08/06/2022 22:41,0,100,781,1,08/06/2022 22:41,anonymous,EN,1,55,1,,1,,3,1,2,18,Manager,1,4,4,2,,1,4.908,90.127,92.596,36,7,7,7,7,1,4.137,31.838,33.633,17,7,7,7,7,1,7,4,7,7,7,7,7,7,5,7,7,7,7,5,7,7,7,1,2,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,6,5,5,7,"I think your time estimate is a little off. But, it's a decent study so I stuck it out.And...this is Prolific. Not Mturk. Mturk is a phenomenal waste of time.",,76975
08/06/2022 21:24,08/06/2022 21:31,0,100,448,1,08/06/2022 21:31,anonymous,EN,1,33,2,,1,,2,2,4,22,Wholesale manager,1,2,3,4,,4,0.766,21.21,21.895,15,7,7,7,6,1,1.531,5.682,6.394,5,2,3,2,4,6,2,3,3,2,4,6,6,5,3,5,5,5,5,5,5,5,4,2,2,2,3,3,2,2,2,5,6,6,6,5,6,5,6,7,6,6,6,6,5,6,5,6,6,5,6,5,5,6,5,2,6,6,5,6,6,6,2,6,6,6,6,6,5,6,6,6,6,5,6,6,5,6,6,5,2,4,6,7,5,6,4,,,37247
08/06/2022 20:30,08/06/2022 20:46,0,100,946,1,08/06/2022 20:46,anonymous,EN,1,37,1,,1,,2,1,3,12,transcriber,1,2,2,1,,5,3.252,27.974,49.14,11,5,5,5,4,3,5.078,22.501,64.096,15,2,2,2,2,6,2,1,2,2,2,3,4,3,3,3,3,3,3,3,5,4,2,4,2,3,4,5,5,5,5,5,5,6,5,5,3,2,5,4,3,5,5,3,3,6,4,3,4,4,5,5,3,3,3,1,2,3,3,6,5,4,2,5,5,5,4,3,3,6,2,3,2,4,2,3,2,4,3,2,2,2,2,4,1,1,1,no comments,,43220
08/06/2022 19:38,08/06/2022 19:45,0,100,390,1,08/06/2022 19:45,anonymous,EN,1,43,2,,1,,2,3,4,6,software developer,1,2,2,1,,5,3.156,27.401,28.876,7,5,5,6,5,4,3.445,12.39,13.439,5,4,1,4,1,5,3,1,1,2,3,4,4,4,3,4,2,2,4,4,4,5,4,3,2,5,3,5,3,5,4,3,6,6,5,4,4,1,4,5,5,5,6,3,3,6,5,2,4,4,5,4,2,6,6,4,4,6,5,5,2,5,4,5,6,5,3,4,4,4,3,4,4,5,4,4,4,4,4,3,1,6,8,4,6,6,6,none,,22499
08/06/2022 20:12,08/06/2022 20:19,0,100,450,1,08/06/2022 20:19,anonymous,EN,1,28,2,,1,,7,1,6,17,"Manager, Customer Experience and Behavioral Science Insights",1,1,1,1,,3,6.094,47.207,48.1,9,6,6,6,6,2,4.428,18.824,19.836,6,7,6,7,6,2,6,6,6,5,4,4,4,4,6,4,4,6,4,4,6,6,3,2,2,5,4,6,5,3,5,6,6,6,6,4,4,6,4,4,5,6,6,6,4,6,4,6,5,5,5,6,5,7,7,6,5,6,7,6,6,4,1,7,7,6,4,4,4,4,4,4,4,4,4,4,3,4,5,4,2,7,8,3,6,2,7,"No, thanks",,50705
08/06/2022 21:23,08/06/2022 21:32,0,100,539,1,08/06/2022 21:32,anonymous,EN,1,40,2,,1,,2,2,5,20,CIO,1,3,3,2,,2,32.429,90.544,92.038,15,7,7,7,6,1,5.846,15.178,17.245,7,5,6,6,6,2,7,6,6,6,7,7,6,7,6,6,6,7,6,7,7,7,6,2,2,2,1,3,2,2,2,6,7,6,7,6,6,7,6,6,7,6,7,7,7,6,7,6,,6,7,7,6,7,6,7,7,6,6,6,6,7,2,6,6,7,7,6,6,7,7,6,7,6,7,7,6,6,7,6,1,8,8,2,7,7,7,,,68784
